scored_at,token,symbol,group,strategy,entry_ts,exit_reason,net_return_pct
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,tp20_sl30,1788118606,stop_loss,-33.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,tp20_sl30,1788118606,stop_loss,-33.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,tp50_sl30,1788118606,stop_loss,-33.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,tp50_sl30,1788118606,stop_loss,-33.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,tp100_sl50,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,tp100_sl50,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,noTP_sl50,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,noTP_sl50,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,hold24h,1788118606,held_to_timeout,-87.58
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,hold24h,1788118606,held_to_timeout,-87.58
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,tp100_sl50_3h,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,tp100_sl50_3h,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,tp100_sl50_6h,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,tp100_sl50_6h,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,tp100_sl50_12h,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,tp100_sl50_12h,1788118606,stop_loss,-53.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,brand_new,tp50_sl30_6h,1788118606,stop_loss,-33.2
2026-08-31T23:07:10+00:00,HcUj8bgxTri3j6ig7GpwbgtwM8Jr6TS9CgbcRvRopump,DRAKE,vol_surge,tp50_sl30_6h,1788118606,stop_loss,-33.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,tp20_sl30,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,tp50_sl30,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,tp100_sl50,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,noTP_sl50,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,hold24h,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,tp100_sl50_3h,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,tp100_sl50_6h,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,tp100_sl50_12h,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:15+00:00,25T7LmsS3Cykay3sZQaRRyKA73HMDxRCMUiiSmmhpump,MPEPE,brand_new,tp50_sl30_6h,1788118606,held_to_timeout,-3.2
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,control,moonbag_2x_half_72h,1787945541,never_triggered,50.72
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,control_small,moonbag_2x_half_72h,1787945541,never_triggered,50.72
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,brand_new,moonbag_2x_half_72h,1787945541,never_triggered,50.72
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,control,hit_2x_within_72h,1787945541,peak_57.16,-0.01
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,control_small,hit_2x_within_72h,1787945541,peak_57.16,-0.01
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,brand_new,hit_2x_within_72h,1787945541,peak_57.16,-0.01
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,control,max_gain_72h,1787945541,peak,57.16
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,control_small,max_gain_72h,1787945541,peak,57.16
2026-08-31T23:07:31+00:00,ViFr7aEYtZZTQ3FkZfMZestwDjrH2xoTCRXRnAPpump,PIMPAMPUMP2,brand_new,max_gain_72h,1787945541,peak,57.16
2026-08-31T23:07:47+00:00,4ddt9qoD1LyNyQCbi8nca8mQ7t2hk99dseVTvgBuJZTq,PUMPSCROLL,brand_new,moonbag_2x_half_72h,1787945541,never_triggered,-79.87
2026-08-31T23:07:47+00:00,4ddt9qoD1LyNyQCbi8nca8mQ7t2hk99dseVTvgBuJZTq,PUMPSCROLL,brand_new,hit_2x_within_72h,1787945541,peak_0.0,-0.01
2026-08-31T23:07:47+00:00,4ddt9qoD1LyNyQCbi8nca8mQ7t2hk99dseVTvgBuJZTq,PUMPSCROLL,brand_new,max_gain_72h,1787945541,peak,0.0
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,control,moonbag_2x_half_72h,1787945541,never_triggered,6.52
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,control_small,moonbag_2x_half_72h,1787945541,never_triggered,6.52
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,brand_new,moonbag_2x_half_72h,1787945541,never_triggered,6.52
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,control,hit_2x_within_72h,1787945541,peak_70.53,-0.01
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,control_small,hit_2x_within_72h,1787945541,peak_70.53,-0.01
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,brand_new,hit_2x_within_72h,1787945541,peak_70.53,-0.01
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,control,max_gain_72h,1787945541,peak,70.53
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,control_small,max_gain_72h,1787945541,peak,70.53
2026-08-31T23:07:52+00:00,4otuubpM2RRum994pSQUqGMGMb472a3sNxFZpULxuyGw,PINK,brand_new,max_gain_72h,1787945541,peak,70.53
2026-08-31T23:08:08+00:00,32JJquLd6aiwV76UYzUa5e5x21EsE2G7mhjhpxir93Rf,肥嘟嘟,control,moonbag_2x_half_72h,1787945541,never_triggered,-3.2
2026-08-31T23:08:08+00:00,32JJquLd6aiwV76UYzUa5e5x21EsE2G7mhjhpxir93Rf,肥嘟嘟,control_small,moonbag_2x_half_72h,1787945541,never_triggered,-3.2
2026-08-31T23:08:08+00:00,32JJquLd6aiwV76UYzUa5e5x21EsE2G7mhjhpxir93Rf,肥嘟嘟,brand_new,moonbag_2x_half_72h,1787945541,never_triggered,-3.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,tp20_sl30,1788125805,take_profit,16.8
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,tp20_sl30,1788125805,take_profit,16.8
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,tp20_sl30,1788125805,take_profit,16.8
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,tp20_sl30,1788125805,take_profit,16.8
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,tp20_sl30,1788125805,take_profit,16.8
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,tp50_sl30,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,tp50_sl30,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,tp50_sl30,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,tp50_sl30,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,tp50_sl30,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,tp100_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,tp100_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,tp100_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,tp100_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,tp100_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,noTP_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,noTP_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,noTP_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,noTP_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,noTP_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,hold24h,1788125805,held_to_timeout,-76.43
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,hold24h,1788125805,held_to_timeout,-76.43
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,hold24h,1788125805,held_to_timeout,-76.43
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,hold24h,1788125805,held_to_timeout,-76.43
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,hold24h,1788125805,held_to_timeout,-76.43
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,tp100_sl50_3h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,tp100_sl50_3h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,tp100_sl50_3h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,tp100_sl50_3h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,tp100_sl50_3h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,tp100_sl50_6h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,tp100_sl50_6h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,tp100_sl50_6h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,tp100_sl50_6h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,tp100_sl50_6h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,tp100_sl50_12h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,tp100_sl50_12h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,tp100_sl50_12h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,tp100_sl50_12h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,tp100_sl50_12h,1788125805,stop_loss,-53.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control,tp50_sl30_6h,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,control_small,tp50_sl30_6h,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,age_1_24h,tp50_sl30_6h,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,liq_pocket,tp50_sl30_6h,1788125805,stop_loss,-33.2
2026-09-01T00:48:01+00:00,aTUfRuPj3tp7FEpzAXLjs4VnQgAFbExD5JHGTyvpump,SFM,vol_surge,tp50_sl30_6h,1788125805,stop_loss,-33.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,tp20_sl30,1788125805,take_profit,16.8
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,tp20_sl30,1788125805,take_profit,16.8
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,tp20_sl30,1788125805,take_profit,16.8
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,tp50_sl30,1788125805,take_profit,46.8
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,tp50_sl30,1788125805,take_profit,46.8
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,tp50_sl30,1788125805,take_profit,46.8
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,tp100_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,tp100_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,tp100_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,noTP_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,noTP_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,noTP_sl50,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,hold24h,1788125805,held_to_timeout,-73.22
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,hold24h,1788125805,held_to_timeout,-73.22
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,hold24h,1788125805,held_to_timeout,-73.22
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,tp100_sl50_3h,1788125805,held_to_timeout,-3.65
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,tp100_sl50_3h,1788125805,held_to_timeout,-3.65
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,tp100_sl50_3h,1788125805,held_to_timeout,-3.65
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,tp100_sl50_6h,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,tp100_sl50_6h,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,tp100_sl50_6h,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,tp100_sl50_12h,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,tp100_sl50_12h,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,tp100_sl50_12h,1788125805,stop_loss,-53.2
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control,tp50_sl30_6h,1788125805,take_profit,46.8
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,control_small,tp50_sl30_6h,1788125805,take_profit,46.8
2026-09-01T00:48:17+00:00,GsVT3mix9cyTkDpnmc2rakc4vD9hfJXNPq2BKVbopump,puter,age_1_24h,tp50_sl30_6h,1788125805,take_profit,46.8
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,tp20_sl30,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,tp20_sl30,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,brand_new,tp20_sl30,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,tp50_sl30,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,tp50_sl30,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,brand_new,tp50_sl30,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,tp100_sl50,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,tp100_sl50,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,brand_new,tp100_sl50,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,noTP_sl50,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,noTP_sl50,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,brand_new,noTP_sl50,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,hold24h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,hold24h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,brand_new,hold24h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,tp100_sl50_3h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,tp100_sl50_3h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,brand_new,tp100_sl50_3h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,tp100_sl50_6h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,tp100_sl50_6h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,brand_new,tp100_sl50_6h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,tp100_sl50_12h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,tp100_sl50_12h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,brand_new,tp100_sl50_12h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control,tp50_sl30_6h,1788125805,held_to_timeout,-3.2
2026-09-01T00:48:32+00:00,2WGW4UTPDVZYmLJPwFNe2bFQdKijbw3ru6vFxVPktJU1,TITENDO,control_small,tp50_sl30_6h,1788125805,held_to_timeout,-3.2
